id,name,status,marki,sity,adress,X,Y,telefon,site,time1,time2,pay
S4571,FAVORIT MOTORS Варшавское шоссе,Официальный,Kia,Москва, 1-й Дорожный проезд дом 4. строение 1 ,37.617051 ,55.61511 ,+7 (495) 308-98-02 ,http://www.kia-favorit.ru/,8:00-21:00,8:00-21:00,
S4572,FAVORIT MOTORS МКАД Реутов,Официальный,Kia,МО. г. Реутов, 2-3-ий км МКАД. д. 7 ,37.843274 ,55.757668 ,+7 (495) 308-98-02 ,http://www.kia-favorit.ru/,7:00-21:00,7:00-21:00,
S4573,FAVORIT MOTORS Ленинградское шоссе,Официальный,Kia,Москва, ул. Коптевская. д. 69А стр.2 ,37.516027 ,55.830599 ,+7 (495) 308-98-02 ,http://www.kia-favorit.ru/,8:00-21:00,8:00-21:00,
S4574,FAVORIT MOTORS Ленинский проспект,Официальный,Kia,Москва,Ленинский пр-кт. д. 146 ,37.496219 ,55.656925 ,+7 (495) 308-98-02 ,http://www.kia-favorit.ru/,8:00-21:00,8:00-21:00,
S4575,FAVORIT MOTORS Рязанское шоссе,Официальный,Kia,МО. г.Люберцы (п.Томилино лит 2С),Рязанское шоссе д. 46 ,37.929953 ,55.649368 ,+7 (495) 308-98-02 ,http://www.kia-favorit.ru/,7:00-21:00,7:00-21:00,
S4576,FAVORIT MOTORS шоссе Энтузиастов,Официальный,Kia,Москва, ул. Большая Семеновская. д. 42. строение 4 ,37.716073 ,55.779535 ,+7 (495) 308-98-02 ,http://www.kia-favorit.ru/,8:00-21:00,8:00-21:00,
S4577,Стрим Авто Cавеловская,Официальный,Kia,Москва,ул. Сущевский вал. 5с18 ,37.594845 ,55.794715 , +7 (495) 480-74-98 ,http://stream-auto.kia.ru/,8:00-22:00,8:00-22:00,
S4578,Стрим Авто Рязанка,Официальный,Kia,Москва, Рязанский проспект. 2c27 ,37.744783 ,55.729371 ,+7 (495) 241-97-30 ,http://stream-auto.kia.ru/,9:00-21:00,9:00-21:00,
S4579,Стрим Авто Север,Официальный,Kia,МО. г. Мытищи, 9-ый Ленинский переулок. 11 ,37.733841 ,55.887806 ,+7 (495) 290-95-21 ,http://stream-auto.kia.ru/,8:00-21:00,8:00-21:00,
S4580,АА Major Auto ,Официальный,Kia,Москва,ул. Псковская. д.13 ,37.55072 ,55.907158 ,+7 (495) 229-20-88 ,http://www.major-kia.ru/,8:00-22:00,8:00-22:00,
S4581,АВТОСПЕЦЦЕНТР СЕВЕР,Официальный,Kia,Москва, ул. Клязьминская. д.5 ,37.522674 ,55.886554 ,+7 (495) 266-73-02 ,http://www.kia-asc.ru/,8:00-21:00,8:00-21:00,
S4582,АВТОСПЕЦЦЕНТР МАРЬИНО,Официальный,Kia,Москва, ул. Марьинский парк. д.1 ,37.776655 ,55.653949 ,+7 (495) 266-73-20 ,http://www.kia-asc.ru/,7:00-21:00,7:00-21:00,
S4583,АВТОСПЕЦЦЕНТР КАШИРКА 39,Официальный,Kia,Москва,Каширское шоссе. д. 39. корп. 1 ,37.672513 ,55.646116 ,+7 (495) 266-73-14 ,http://www.kia-asc.ru/,7:00-23:00,7:00-23:00,
S4584,Автотемп,Официальный,Kia,Москва, Холодильный переулок. д. 6 ,37.623941 ,55.706289 ,+7 (495) 780-08-80 ,http://avtotemp.kia.ru/,8:00-21:00,9:00-21:00,
S4585,Сим на Калужской,Официальный,Kia,Москва,ул. Введенского. 4а ,37.547207 ,55.651013 ,+7 (495) 737-47-19 ,http://www.sim-kia.ru/,9:00-21:00,9:00-21:00,
S4586,АвтоГЕРМЕС Рябиновая,Официальный,Kia,Москва,Рябиновая ул.. д. 43Б ,37.423078 ,55.699066 ,"+7 (495) 737-65-48, +7 (495) 737-65-49 ",http://www.kia-avtogermes.ru/,9:00-21:00,9:00-20:00,
S4587,АвтоГЕРМЕС Ярославское ш,Официальный,Kia,Москва,ул. Красная Сосна. д. 3. стр. 1 ,37.682916 ,55.850414 ,+7 (495) 221-06-13 ,http://www.kia-avtogermes.ru/,9:00-21:00,9:00-20:00,
S4588,Киа Аванта-Коломна,Официальный,Kia,МО. Коломенский район,вблизи с. Никульское (100 км автодороги М5 Урал),38.684582 ,55.161034 , +7 (495) 287-65-65 ,http://avanta.kia.ru/,8:00-21:00,8:00-21:00,
S4589,AVTO TOP,Официальный,Kia,Москва,"Волгоградский проспект 42 корпус 29 (фактический адрес ул.Шоссейная ул. д. 1""Г"")",37.726277 ,55.703281 ,  +7(495)150-04-60  . +7(495)641-32-31 ,http://avtotop.kia.ru/,8:00-21:00,8:00-21:00,
S4590,Авто-Старт на Курской,Официальный,Kia,Москва, Нижняя Сыромятническая д.11 Б,37.6721 ,55.75358 , +7 (495) 580-37-36 ,http://www.avto-start-kia.ru/,8:00-21:00,8:00-21:00,
S4591,Авто-Старт 15 км МКАД,Официальный,Kia,МО. г. Дзержинский,ул. Энергетиков. 24 ,37.827518 ,55.643612 ,+7 (495) 225-23-63 ,http://www.avto-start-kia.ru/,9:00-21:00,9:00-21:00,
S4592,Автомир Щелковская,Официальный,Kia,Москва, ул. Иркутская. д.5/6. стр.1 ,37.784291 ,55.816192 ,+7 (495) 925-50-60 ,http://avtomir.kia.ru/,9:00-21:00,9:00-21:00,
S4593,Автомир Крылатское,Официальный,Kia,Москва, ул.Крылатская. д.35 строение 1А ,37.4031 ,55.770912 ,+7 (495) 995-00-03 ,http://avtomir.kia.ru/,9:00-21:00,9:00-21:00,
S4594,Автоцентр на Волгоградке,Официальный,Kia,Москва, Волгоградский пр-т д.32 корп.7 ,37.698178 ,55.721153 ,+7 (495) 363 - 93- 43 ,http://vist-motors.kia.ru/,9:00-21:00,9:00-19:00,
S4595,КИА Центр Шереметьево,Официальный,Kia,МО. г. Химки,Ленинградское шоссе. 3 км от МКАД. владение 7 ,37.410771 ,55.906461 ,+7 (495) 780-01-00 ,http://sheremetyevo.kia.ru/,8:00-20:00,8:00-20:00,
S4596,Револт-Моторс,Официальный,Kia,Москва, Тюменский проезд. д. 5 ,37.739941 ,55.810112 ,+7 (495) 601-96-00 ,http://revolt.kia.ru/,9:00-21:00,9:00-21:00,
S4597,ЧЕХОВ-АВТО,Официальный,Kia,МО. г. Чехов,Симферопольское шоссе. д. 1б ,37.468704 ,55.162597 ," +7 (495) 505-69-68, +7 (496) 727-59-68 ",http://www.kia-chauto.ru/,8:00-20:00,8:00-20:00,
S4598,Вист-Авто,Официальный,Kia,МО.Домодедовский р-н,Трасса М-4 ?ДОН? 12 км от МКАД ,37.750218 ,55.474056 ,+7 (495) 926-25-25 ,http://vistauto.kia.ru/,9:00-21:00,9:00-21:00,
S4599,Лексус Левобережный,Официальный,Lexus,МО . г. Химки,микрорайон Левобережный. владение 2. 78 км МКАД (внешняя сторона),37.486841 ,55.889412 ,+7 (495) 221-00-99 ,http://lexus-llb.ru/,,,
S4600,ЛЕКСУС - ЛОСИНЫЙ ОСТРОВ ,Официальный,Lexus,МО. г.Мытищи, ул. 3-я Колхозная. д.9. 95 км МКАД (внешняя сторона),37.734353 ,55.87942 , +7 (495) 729-33-44 ,http://lexus-llo.ru/,,,
S4601,Лексус - Новорижский,Официальный,Lexus,МО. Красногорский район, Новорижское шоссе. 8 км от МКАД ,37.249802 ,55.788819 ,+7 (495) 780-77-99 ,http://nr.major-lexus.ru/,8:00-22:00,8:00-22:00,
S4602,ЛЕКСУС-РУБЛЕВСКИЙ ,Официальный,Lexus,Москва,Рублёвское шоссе д. 74 ,37.373338 ,55.769864 , + 7 (495) 725-33-44 ,http://lexus-lr.ru/,,,
S4603,Лексус ? Кунцево,Официальный,Lexus,Москва,ул. Горбунова 14. 56 км МКАД (внешняя сторона),37.374249 ,55.726017 ,8-495-241-61-27 ,http://lexus-kuntsevo.ru/,8:30-21:00,8:30-21:00,
S4604,Лексус - Сити,Официальный,Lexus,Москва,ул. 1-я Магистральная д. 13 ,37.527004 ,55.768461 ,+7 (495) 644-44-34 ,http://city.major-lexus.ru/,8:00-22:00,8:00-22:00,
S4605,Лексус - Сокольники,Официальный,Lexus,Москва,Сокольнический вал. д 1 л ,37.65161 ,55.794102 ,+7 (495) 788-97-97 ,http://skl.major-lexus.ru/,8:00-22:00,8:00-22:00,
S4606,Лексус - Измайлово ,Официальный,Lexus,Москва,Горьковское ш. 1-й км. от МКАД ,37.871445 ,55.785058 ,+7 (495) 666-2000  ,http://www.lexus-i.ru/,7:00-21:00,9:00-21:00,
S4607, Лексус - Коломенское ,Официальный,Lexus,Москва, пр-т Андропова. д. 10а ,37.66539 ,55.692835 , +7 (495) 741-42-42 ,http://lexusnm.ru/,9:00-21:00,9:00-21:00,
S4608,Лексус ? Ясенево,Официальный,Lexus,Москва,39 км МКАД (внешняя сторона). вл. 7. к.1,37.505436 ,55.597129 ,+7(495) 48082-85. +7(495) 777-77-12,http://lexus-yasenevo.com/,,,
S4609,Лексус -  Каширский,Официальный,Lexus,МО. Ленинский р-н,с/з имени Ленина. МКАД 26 км. владение 5. строение №1 ,37.706479 ,55.581118 , +7 (495) 725-33-55 ,,,,
S4610,Автомир Береговой ,Официальный,Mazda,Москва,Береговой пр.. 4/6 строение 3,37.503702,55.757374,+7 (495) 229 11 11,http://mazda-avtomir.ru,9:00-21:00,9:00-20:00,
S4611,Автомир Дмитровское,Официальный,Mazda,Москва,Дмитровское ш. 98 стр. 1,37.547378,55.880121,+7 (495) 956 33 55,http://mazda-avtomir.ru,9:00-21:00,9:00-21:00,
S4612,Независимость Mazda,Официальный,Mazda,Москва,Ярославское шоссе. 27,37.685422,55.860125,+7 (495) 721 88 44,http://www.mazdacenter.ru/,8:00-22:00,8:00-22:00,
S4613,Рольф Химки,Официальный,Mazda,МО. г. Химки,Ленинградское шоссе. вл.21,37.412972,55.905618,+7 (495) 788 99 77,http://www.rolf-mazda.ru/,7:00-20:00,7:00-20:00,
S4614,Рольф Восток,Официальный,Mazda,Москва,Рязанский пр.. д.24. кор.3,37.776224,55.720012,+7 (495) 785 80 00,http://www.rolf-mazda.ru/,0:00-24:00,0:00-24:00,
S4615,СИМ,Официальный,Mazda,Москва,ул. Введенского. д.4А,37.547091,55.650932,+7 (495) 737 47 20,http://www.mazda-sim.ru/,8:00-21:00,8:00-21:00,
S4616,АвтоСпецЦентр,Официальный,Mazda,Москва,Каширское шоссе. д. 45,37.677185,55.644521,+7 (495) 266 74 85,http://www.mazda-asc.ru/,8:00-21:00,8:00-21:00,
S4617,GENSER Волоколамское,Официальный,Mazda,Москва,Волоколамское шоссе. 95,37.404797,55.830321,+7 (495) 785 25 35,http://mazda.genser.ru/,8:00-22:00,8:00-22:00,
S4618,GENSER Реутов,Официальный,Mazda,МО. г. Реутов,3-й км МКАД,37.843454,55.754127,+7 (495) 780 93 93,http://mazda.genser.ru/,8:00-22:00,8:00-22:00,
S4619,GENSER Варшавское,Официальный,Mazda,Москва,Варшавское шоссе. 150,37.602382,55.599474,+7 (495) 799 96 66,http://mazda.genser.ru/,8:00-21:00,8:00-21:00,
S4620,Mazda Центр Кунцево,Официальный,Mazda,Москва,56 км МКАД. улица Горбунова.14,37.374048,55.726117,+7 (495) 933 40 33,http://www.mazda-kuntsevo.ru/,8:30-21:00,8:30-21:00,
S4621,Major МКАД 47 км,Официальный,Mazda,Москва,МКАД 47 км,37.442679,55.652273,+7 (495) 737 46 00,http://www.mazda-major.ru/,8:00-22:00,8:00-22:00,
S4622,Major МКАД 18 км,Официальный,Mazda,Москва,МКАД 18 км,37.799589,55.625796,+7 (495) 730 80 04,http://www.mazda-major.ru/,8:00-22:00,8:00-22:00,
S4623,Major Новорижское шоссе,Официальный,Mazda,МО. Красногорский район,Новорижское ш. 9 км,37.254213,55.789122,+7 (495) 229 99 55,http://www.mazda-major.ru/,8:00-22:00,8:00-22:00,
S4624,Авилон (Волгоградский пр-т),Официальный,Mercedes-Benz,Москва,Волгоградский пр-т. д.43. корп. 2,37.719881,55.713709,+7 (495) 730-44-44,http://dealers.mercedes-benz.ru/,0:00-24:00,0:00-24:00,
S4625,АвтоМАШ-МБ,Официальный,Mercedes-Benz,МО. г. Люберцы,Новорязанское шоссе. владение 11,37.895206,55.658896,+7 (495) 641-33-11,http://www.mercedes-automash.ru/,8:00-20:00,8:00-20:00,
S4626,Автофорум,Официальный,Mercedes-Benz,Москва,МКАД 92 км,37.700199,55.894566,+7 (495) 730-11-11,http://www.mercedes-autoforum.ru/,8:00-22:00,8:00-22:00,
S4627,Звезда Столицы Варшавка ,Официальный,Mercedes-Benz,Москва,Варшавское шоссе. 127,37.616108,55.62116,+7 (495) 788-71-71,http://www.mercedes-zs.ru/,8:00-22:00,8:00-22:00,
S4628,Звезда Столицы Каширка,Официальный,Mercedes-Benz,МО. Ленинский р-н,п. Развилка. вл. 17,37.733446,55.591793,+7 (495) 974-10-10,http://www.mercedes-zsk.ru/,8:00-22:00,8:00-22:00,
S4629,ЛУКОЙЛ - Центрнефтепродукт,Официальный,Mercedes-Benz,МО. Красногорский район,Новорижское шоссе. 7 км от МКАД,37.25795,55.789725,+7 (495) 771 72 32,http://www.mercedes-lukoil.ru/,9:00-21:00,9:00-20:00,
S4630,МБ-Беляево,Официальный,Mercedes-Benz,Москва,ул. Академика Волгина. д. 6-А,37.515128,55.652745,+7 (495) 788-10-10,http://www.mercedes-mb-belyaevo.ru/,8:30-21:00,8:30-21:00,
S4631,МБ-Измайлово,Официальный,Mercedes-Benz,Москва,Горьковское шоссе. 1 км от МКАД,37.871606,55.784815,+7 (495) 66-00000,http://www.mercedes-izmaylovo.ru/,9:00-22:00,9:00-22:00,
S4632,МБ-Элион,Официальный,Mercedes-Benz,МО. Одинцовский р-н,Новоивановское рп. Минское шоссе. владение 165,37.092606 ,55.6154 ,+7 (495) 775 77 87,http://www.mercedes-gema-truck.ru/,8:00-22:00,8:00-22:00,
S4633,Мерседес-Бенц РУС (Вешняки),Официальный,Mercedes-Benz,МО. Мытищенский р-н. ,85 км МКАД. Автомобильный проезд. вл. 5. стр. 1-9,37.583077,55.915614,+7 (495) 225 00 00,http://www.mercedes-mbr.ru/,8:00-21:00,8:00-21:00,
S4634,Мерседес-Бенц РУС (Ленинградский проспект),Официальный,Mercedes-Benz,Москва,Ленинградский пр-т. 39а,37.541099,55.795585,+7 (495) 225 00 00,http://www.mercedes-mbr.ru/,8:00-21:00,8:00-21:00,
S4635,ПАНАВТО,Официальный,Mercedes-Benz,МО. Одинцовский р-н,50 км К\МКАД. рп Заречье. ул. Торговая. д. 4. строение 1.,37.413511,55.685148,+7(495) 790-77-77,http://www.mercedes-panavto.ru/,0:00-24:00,0:00-24:00,
S4636,РОЛЬФ Восток,Официальный,Mitsubishi,Москва,Рязанский пр-т. д.24. к.3 ,37.776215 ,55.719987 ,+7(495) 788-0070 ,http://www.rolf-mitsubishi.ru/,0:00-24:00,0:00-24:00,
S4637,РОЛЬФ Сити,Официальный,Mitsubishi,Москва,Ярославское ш.. 31 ,37.688018 ,55.859948 ,+7 (495) 788-83-83 ,http://www.rolf-mitsubishi.ru/,7:00-21:00,7:00-21:00,
S4638,РОЛЬФ Центр,Официальный,Mitsubishi,Москва,2-й Магистральный тупик. 5А ,37.524228 ,55.767332 ,+7(495) 785-1950 ,http://www.rolf-mitsubishi.ru/,8:00-20:00,8:00-20:00,
S4639,РОЛЬФ Диамант,Официальный,Mitsubishi,Москва,Алтуфьевское ш.. 31. стр.1 ,37.580409 ,55.861464 ,+7(495) 785-1970 ,http://www.rolf-mitsubishi.ru/,7:30-20:30,7:30-20:30,
S4640,РОЛЬФ Химки,Официальный,Mitsubishi,МО . г. Химки,Ленинградское ш.. вл.21 ,37.412451 ,55.90577 ,+7(495) 788-8-788 ,http://www.rolf-mitsubishi.ru/,7:00-20:00,7:00-20:00,
S4641,РОЛЬФ Юг,Официальный,Mitsubishi,Москва,ул. Обручева. д.27. к.1 ,37.536023 ,55.656915 ,+7(495) 788-6261 ,http://www.rolf-mitsubishi.ru/,0:00-24:00,0:00-24:00,
S4642,Da Car,Официальный,Mitsubishi,Москва,ул. Краснобогатырская. д.2 стр. 22 ,37.687407 ,55.815655 ,+7 (495) 363-0000. 8-800-333-66-30 ,http://mitsubishi-sokolniki.ru/,9:00-21:00,9:00-21:00,
S4643,MITSUBISHI LegeArtis,Официальный,Mitsubishi,МО. г. Зеленоград,Ленинградское шоссе. 37 км.  стр. 13/2.      сектор А  ,37.250206 ,55.997633 ,+7 (495) 9-888-000 ,http://mitsubishi-legeartis.ru/,8:00-21:00,8:00-21:00,
S4644,MAJOR MITSUBISHI,Официальный,Mitsubishi,Москва, ул. Псковская. д.13 ,37.55072 ,55.907158 ,+7 (495) 228-98-62 ,http://www.mitsubishi-major.ru/,8:00-22:00,8:00-22:00,
